respondent_id,date,wave_id,brand_id,product_id,vertical_id,market,segment,ad_recall,brand_link,distinctive_asset,trust,value_for_money,premium,fun,personal_relevance,consideration,competitor_salience
R016570,2024-02-01,2024-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,4,1,1,1,0,1
R016571,2024-02-01,2024-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,1,1,2,3,0,0
R016572,2024-02-01,2024-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,2,1,3,3,0,1
R016573,2024-02-01,2024-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,5,5,2,4,5,0,0
R016574,2024-02-01,2024-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,1,4,1,5,4,1,0,1
R016575,2024-02-01,2024-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,1,5,3,5,1,0,1
R016576,2024-02-01,2024-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,5,1,4,3,4,0,1
R016577,2024-02-01,2024-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,5,1,4,5,1,0,1
R016578,2024-02-01,2024-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,5,3,2,1,1,0,1
R016579,2024-02-01,2024-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,5,1,4,4,0,0
R016580,2024-03-01,2024-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,4,3,1,4,4,0,0
R016581,2024-03-01,2024-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,4,2,3,5,0,0
R016582,2024-03-01,2024-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,5,4,3,3,4,0,1
R016583,2024-03-01,2024-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,2,2,1,5,5,0,1
R016584,2024-03-01,2024-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,2,1,3,3,0,1
R016585,2024-03-01,2024-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,4,1,1,4,4,0,0
R016586,2024-03-01,2024-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,1,1,1,5,0,1
R016587,2024-03-01,2024-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,0,5,4,2,1,3,0,1
R016588,2024-03-01,2024-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,1,3,1,5,0,1
R016589,2024-03-01,2024-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,3,2,1,2,0,1
R016590,2024-04-01,2024-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,5,2,5,1,3,0,0
R016591,2024-04-01,2024-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,5,4,1,1,3,0,1
R016592,2024-04-01,2024-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,4,2,2,3,0,1
R016593,2024-04-01,2024-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,3,2,2,2,0,1
R016594,2024-04-01,2024-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,0,5,5,2,5,4,0,0
R016595,2024-04-01,2024-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,4,5,4,5,4,0,1
R016596,2024-04-01,2024-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,0,5,5,1,4,5,1,0
R016597,2024-04-01,2024-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,4,2,2,3,0,1
R016598,2024-04-01,2024-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,1,4,2,4,4,0,0
R016599,2024-04-01,2024-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,1,3,1,2,0,1
R016600,2024-05-01,2024-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,0,4,3,3,3,3,1,1
R016601,2024-05-01,2024-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,1,4,4,4,4,5,1,0
R016602,2024-05-01,2024-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,1,4,5,3,2,4,1,0
R016603,2024-05-01,2024-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,2,4,5,4,2,0,1
R016604,2024-05-01,2024-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,1,3,1,4,2,0,1
R016605,2024-05-01,2024-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,5,4,1,5,4,0,1
R016606,2024-05-01,2024-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,3,3,3,2,0,1
R016607,2024-05-01,2024-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,4,5,4,2,0,1
R016608,2024-05-01,2024-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,4,3,2,1,0,1
R016609,2024-05-01,2024-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,4,1,2,2,0,1
R016610,2024-06-01,2024-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,0,1,4,3,2,5,0,1
R016611,2024-06-01,2024-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,3,4,3,3,4,1,1
R016612,2024-06-01,2024-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,4,3,2,1,0,1
R016613,2024-06-01,2024-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,4,1,5,2,1,1
R016614,2024-06-01,2024-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,1,5,2,3,1,0,1
R016615,2024-06-01,2024-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,1,2,5,3,1,1,0,1
R016616,2024-06-01,2024-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,3,1,3,3,0,1
R016617,2024-06-01,2024-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,1,1,1,4,4,5,0,1
R016618,2024-06-01,2024-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,3,2,3,1,2,0,1
R016619,2024-06-01,2024-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,1,1,5,3,5,5,1,0
R016620,2024-07-01,2024-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,2,2,3,1,5,0,1
R016621,2024-07-01,2024-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,4,5,5,4,2,1,0
R016622,2024-07-01,2024-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,1,2,4,2,5,0,1
R016623,2024-07-01,2024-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,1,5,5,3,2,2,0,1
R016624,2024-07-01,2024-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,2,4,5,1,0,1
R016625,2024-07-01,2024-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,3,3,2,3,0,1
R016626,2024-07-01,2024-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,5,5,3,3,1,0,1
R016627,2024-07-01,2024-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,5,2,4,3,4,0,1
R016628,2024-07-01,2024-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,1,4,4,4,4,5,1,0
R016629,2024-07-01,2024-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,1,5,4,5,1,4,1,0
R016630,2024-08-01,2024-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,5,3,5,4,3,0,1
R016631,2024-08-01,2024-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,4,5,2,1,2,0,1
R016632,2024-08-01,2024-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,5,3,4,2,0,1
R016633,2024-08-01,2024-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,1,1,1,5,4,5,1,0
R016634,2024-08-01,2024-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,5,4,2,2,1,1,0
R016635,2024-08-01,2024-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,2,1,2,3,0,1
R016636,2024-08-01,2024-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,5,5,4,4,1,1,0
R016637,2024-08-01,2024-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,2,3,2,2,2,0,1
R016638,2024-08-01,2024-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,3,4,1,4,3,0,1
R016639,2024-08-01,2024-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,1,3,5,2,5,4,1,0
R016640,2024-09-01,2024-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,4,2,1,2,5,0,0
R016641,2024-09-01,2024-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,1,4,5,3,4,5,1,1
R016642,2024-09-01,2024-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,0,3,1,1,2,3,0,1
R016643,2024-09-01,2024-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,2,5,3,4,4,1,0
R016644,2024-09-01,2024-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,3,3,2,3,4,0,0
R016645,2024-09-01,2024-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,3,5,2,3,2,0,1
R016646,2024-09-01,2024-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,5,2,2,1,0,1
R016647,2024-09-01,2024-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,1,4,5,1,1,3,0,1
R016648,2024-09-01,2024-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,4,4,3,2,3,0,1
R016649,2024-09-01,2024-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,1,3,1,3,3,1,0
R016650,2024-10-01,2024-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,1,3,5,2,2,3,0,1
R016651,2024-10-01,2024-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,1,4,5,2,4,3,0,1
R016652,2024-10-01,2024-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,5,3,3,1,0,1
R016653,2024-10-01,2024-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,3,1,1,5,1,0,1
R016654,2024-10-01,2024-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,1,5,2,3,2,0,1
R016655,2024-10-01,2024-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,1,5,4,5,4,0,1
R016656,2024-10-01,2024-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,1,2,3,4,2,2,0,0
R016657,2024-10-01,2024-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,5,5,2,4,5,1,1
R016658,2024-10-01,2024-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,4,5,4,5,5,1,0
R016659,2024-10-01,2024-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,5,1,2,2,0,1
R016660,2024-11-01,2024-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,4,2,4,2,2,0,1
R016661,2024-11-01,2024-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,2,3,2,1,1,1
R016662,2024-11-01,2024-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,4,3,2,4,0,1
R016663,2024-11-01,2024-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,4,1,2,1,1,1
R016664,2024-11-01,2024-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,1,2,2,1,0,1
R016665,2024-11-01,2024-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,4,3,2,2,0,1
R016666,2024-11-01,2024-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,3,1,4,3,5,0,1
R016667,2024-11-01,2024-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,1,4,5,5,1,4,1,1
R016668,2024-11-01,2024-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,1,3,5,1,0,1
R016669,2024-11-01,2024-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,5,1,3,1,3,1,1
R016670,2024-12-01,2024-12,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,4,1,3,1,1,0,1
R016671,2024-12-01,2024-12,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,5,3,4,4,3,1,0
R016672,2024-12-01,2024-12,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,1,3,4,5,5,3,1,0
R016673,2024-12-01,2024-12,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,1,3,4,1,4,5,1,1
R016674,2024-12-01,2024-12,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,1,4,5,1,4,4,1,0
R016675,2024-12-01,2024-12,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,1,4,1,2,2,0,1
R016676,2024-12-01,2024-12,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,4,3,1,2,0,1
R016677,2024-12-01,2024-12,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,4,1,1,1,0,1
R016678,2024-12-01,2024-12,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,3,4,2,2,2,0,1
R016679,2024-12-01,2024-12,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,0,5,5,2,4,5,1,0
R016680,2025-01-01,2025-01,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,1,1,3,4,3,1,0,1
R016681,2025-01-01,2025-01,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,4,5,5,4,3,1,0
R016682,2025-01-01,2025-01,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,1,4,5,1,4,3,1,1
R016683,2025-01-01,2025-01,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,3,2,5,4,0,1
R016684,2025-01-01,2025-01,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,1,4,3,4,1,1,0,1
R016685,2025-01-01,2025-01,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,2,4,3,2,2,1,0
R016686,2025-01-01,2025-01,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,3,2,2,3,0,1
R016687,2025-01-01,2025-01,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,5,1,1,3,0,1
R016688,2025-01-01,2025-01,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,5,2,1,1,0,1
R016689,2025-01-01,2025-01,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,5,2,1,3,0,1
R016690,2025-02-01,2025-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,3,2,3,1,2,0,1
R016691,2025-02-01,2025-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,5,1,2,3,4,0,0
R016692,2025-02-01,2025-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,2,2,3,5,0,1
R016693,2025-02-01,2025-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,2,2,5,1,0,1
R016694,2025-02-01,2025-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,5,2,3,2,1,0
R016695,2025-02-01,2025-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,3,2,2,1,0,0
R016696,2025-02-01,2025-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,1,1,5,3,2,0,0
R016697,2025-02-01,2025-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,1,5,1,2,2,0,1
R016698,2025-02-01,2025-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,4,2,2,1,1,0,0
R016699,2025-02-01,2025-02,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,1,5,5,3,5,5,1,0
R016700,2025-03-01,2025-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,3,3,3,3,0,1
R016701,2025-03-01,2025-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,1,4,1,5,3,0,1
R016702,2025-03-01,2025-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,2,2,4,1,3,0,1
R016703,2025-03-01,2025-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,2,4,4,3,0,1
R016704,2025-03-01,2025-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,1,2,1,1,0,0
R016705,2025-03-01,2025-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,5,5,1,5,1,0,1
R016706,2025-03-01,2025-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,4,2,3,1,4,0,1
R016707,2025-03-01,2025-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,3,1,3,3,0,1
R016708,2025-03-01,2025-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,5,2,2,3,0,1
R016709,2025-03-01,2025-03,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,1,2,1,2,1,0,1
R016710,2025-04-01,2025-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,3,1,3,3,0,1
R016711,2025-04-01,2025-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,4,5,3,3,5,0,1
R016712,2025-04-01,2025-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,4,2,2,2,1,0,1
R016713,2025-04-01,2025-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,4,1,1,5,1,1
R016714,2025-04-01,2025-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,1,4,1,3,0,1
R016715,2025-04-01,2025-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,4,4,3,1,3,0,0
R016716,2025-04-01,2025-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,2,1,1,3,0,1
R016717,2025-04-01,2025-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,5,1,3,3,0,1
R016718,2025-04-01,2025-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,1,5,1,3,2,0,1
R016719,2025-04-01,2025-04,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,4,5,3,2,1,0,1
R016720,2025-05-01,2025-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,1,5,3,1,3,0,1
R016721,2025-05-01,2025-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,1,1,5,1,5,4,0,1
R016722,2025-05-01,2025-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,4,2,1,2,0,1
R016723,2025-05-01,2025-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,4,5,1,1,1,0,1
R016724,2025-05-01,2025-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,1,3,3,2,2,0,1
R016725,2025-05-01,2025-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,0,2,5,1,5,3,0,1
R016726,2025-05-01,2025-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,1,2,4,1,2,3,0,1
R016727,2025-05-01,2025-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,5,3,2,1,1,1
R016728,2025-05-01,2025-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,5,2,5,3,1,0,0
R016729,2025-05-01,2025-05,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,4,2,3,2,0,1
R016730,2025-06-01,2025-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,5,4,1,3,3,0,1
R016731,2025-06-01,2025-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,5,2,1,2,0,1
R016732,2025-06-01,2025-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,5,1,2,5,3,0,1
R016733,2025-06-01,2025-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,3,4,1,2,0,0
R016734,2025-06-01,2025-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,4,1,5,2,1,0,1
R016735,2025-06-01,2025-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,5,2,2,1,1,1
R016736,2025-06-01,2025-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,1,1,1,3,0,1
R016737,2025-06-01,2025-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,4,1,4,4,1,0,1
R016738,2025-06-01,2025-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,1,1,3,1,0,1
R016739,2025-06-01,2025-06,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,1,2,4,3,0,1
R016740,2025-07-01,2025-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,1,4,2,4,2,5,1,0
R016741,2025-07-01,2025-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,5,3,4,5,5,1,1
R016742,2025-07-01,2025-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,3,1,3,2,2,0,1
R016743,2025-07-01,2025-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,1,2,1,2,3,4,0,0
R016744,2025-07-01,2025-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,3,3,1,2,3,0,1
R016745,2025-07-01,2025-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,4,3,4,1,3,1,0
R016746,2025-07-01,2025-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,1,3,5,2,4,3,0,1
R016747,2025-07-01,2025-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,1,3,3,1,0,1
R016748,2025-07-01,2025-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,1,3,4,3,0,1
R016749,2025-07-01,2025-07,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,5,1,3,1,0,1
R016750,2025-08-01,2025-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,2,3,2,3,0,1
R016751,2025-08-01,2025-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,2,1,3,3,0,1
R016752,2025-08-01,2025-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,4,3,3,2,0,1
R016753,2025-08-01,2025-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,4,2,4,2,3,0,0
R016754,2025-08-01,2025-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,1,2,2,2,0,1
R016755,2025-08-01,2025-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,1,3,2,3,2,3,0,1
R016756,2025-08-01,2025-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,4,3,5,4,0,1
R016757,2025-08-01,2025-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,2,2,3,2,0,1
R016758,2025-08-01,2025-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,5,2,2,3,3,0,1
R016759,2025-08-01,2025-08,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,1,4,5,1,1,4,1,1
R016760,2025-09-01,2025-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,1,1,5,2,1,2,0,1
R016761,2025-09-01,2025-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,4,5,2,1,1,1,0
R016762,2025-09-01,2025-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,5,1,2,4,0,1
R016763,2025-09-01,2025-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,2,3,2,1,3,0,1
R016764,2025-09-01,2025-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,2,2,1,2,3,0,1
R016765,2025-09-01,2025-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,1,2,1,1,3,0,1
R016766,2025-09-01,2025-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,2,5,2,1,2,0,1
R016767,2025-09-01,2025-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,5,1,1,3,4,0,1
R016768,2025-09-01,2025-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,2,4,1,5,4,1,1
R016769,2025-09-01,2025-09,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,1,5,5,3,0,1
R016770,2025-10-01,2025-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,1,0,2,1,4,2,1,0,1
R016771,2025-10-01,2025-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,5,1,1,1,2,1,1
R016772,2025-10-01,2025-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,1,0,2,4,2,3,1,0,1
R016773,2025-10-01,2025-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,1,1,5,2,3,4,0,1
R016774,2025-10-01,2025-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,4,3,2,2,0,1
R016775,2025-10-01,2025-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,5,4,1,2,1,1
R016776,2025-10-01,2025-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,2,2,3,2,0,1
R016777,2025-10-01,2025-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,5,1,1,2,0,1
R016778,2025-10-01,2025-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,1,3,1,2,3,0,1
R016779,2025-10-01,2025-10,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,2,3,3,3,2,0,1
R016780,2025-11-01,2025-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,4,2,1,2,0,1
R016781,2025-11-01,2025-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,4,5,5,2,2,1,0
R016782,2025-11-01,2025-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,0,0,0,3,5,2,3,3,0,1
R016783,2025-11-01,2025-11,brand_b,borealis_trail_mix,snacks,VN,millennial_urban,1,0,0,5,4,4,1,3,1,1
