respondent_id,date,market,segment,brand,ad_recall,brand_link,distinctive_asset,trust,value_for_money,premium,fun,personal_relevance,consideration,competitor_salience
R02809,2024-09-30,ID,gen_z,brand_a,0,1,0,4,2,4,2,4,1,0
R02810,2024-09-30,ID,gen_z,brand_a,1,0,1,1,2,4,2,3,1,1
R02811,2024-09-30,ID,gen_z,brand_a,0,1,0,3,1,3,2,3,0,0
R02812,2024-09-30,ID,gen_z,brand_a,0,0,1,5,3,3,5,5,1,0
R02813,2024-09-30,ID,gen_z,brand_a,1,0,0,2,2,3,2,1,0,0
R02814,2024-09-30,ID,gen_z,brand_a,0,1,1,2,1,4,3,2,0,1
R02815,2024-09-30,ID,gen_z,brand_a,0,0,0,4,4,2,4,3,1,0
R02816,2024-09-30,ID,gen_z,brand_a,0,1,1,4,3,2,3,4,0,0
R02817,2024-09-30,ID,gen_z,brand_a,0,0,1,2,2,2,2,2,0,1
R02818,2024-09-30,ID,gen_z,brand_a,0,1,0,2,3,4,2,2,0,1
R02819,2024-09-30,ID,gen_z,brand_a,1,0,0,2,2,2,3,2,0,1
R02820,2024-09-30,ID,gen_z,brand_a,0,0,1,3,3,3,2,2,0,1
R02821,2024-09-30,ID,gen_z,brand_a,1,0,1,2,2,3,3,4,1,0
R02822,2024-09-30,ID,gen_z,brand_a,1,1,0,2,3,4,4,3,0,0
R02823,2024-09-30,ID,gen_z,brand_a,1,1,1,3,2,4,4,3,0,1
R02824,2024-09-30,ID,gen_z,brand_a,0,0,0,2,2,5,2,2,0,1
R02825,2024-09-30,ID,gen_z,brand_a,0,1,1,1,4,3,3,3,1,1
R02826,2024-09-30,ID,gen_z,brand_a,0,1,0,3,3,2,2,3,0,0
R02827,2024-09-30,ID,millennial,brand_a,1,1,1,3,2,3,3,1,1,0
R02828,2024-09-30,ID,millennial,brand_a,0,0,0,3,3,4,4,2,0,0
R02829,2024-09-30,ID,millennial,brand_a,1,0,1,5,3,4,2,3,1,0
R02830,2024-09-30,ID,millennial,brand_a,1,0,1,2,3,4,3,1,1,1
R02831,2024-09-30,ID,millennial,brand_a,1,0,1,3,3,4,2,3,1,0
R02832,2024-09-30,ID,millennial,brand_a,1,0,0,3,2,3,2,2,1,1
R02833,2024-09-30,ID,millennial,brand_a,1,0,0,4,3,3,3,4,0,1
R02834,2024-09-30,ID,millennial,brand_a,1,1,0,4,4,1,4,3,1,1
R02835,2024-09-30,ID,millennial,brand_a,0,0,0,2,3,3,2,3,1,1
R02836,2024-09-30,ID,millennial,brand_a,0,0,0,3,4,4,3,2,1,1
R02837,2024-09-30,ID,millennial,brand_a,0,1,0,2,2,3,2,4,0,1
R02838,2024-09-30,ID,millennial,brand_a,0,0,0,3,1,3,1,3,0,0
R02839,2024-09-30,ID,millennial,brand_a,1,0,1,2,5,4,2,3,0,1
R02840,2024-09-30,ID,millennial,brand_a,1,1,1,4,4,2,4,4,1,1
R02841,2024-09-30,ID,millennial,brand_a,0,0,1,3,4,3,3,4,0,0
R02842,2024-09-30,ID,millennial,brand_a,0,1,0,2,2,3,4,2,1,1
R02843,2024-09-30,ID,millennial,brand_a,1,0,0,4,1,3,4,3,1,0
R02844,2024-09-30,ID,millennial,brand_a,1,0,0,4,2,3,4,4,0,0
R02845,2024-09-30,ID,family,brand_a,0,1,0,3,3,2,3,4,1,1
R02846,2024-09-30,ID,family,brand_a,0,1,1,3,4,4,3,2,0,1
R02847,2024-09-30,ID,family,brand_a,0,0,0,2,4,4,2,3,0,1
R02848,2024-09-30,ID,family,brand_a,1,0,1,2,3,4,2,2,0,1
R02849,2024-09-30,ID,family,brand_a,1,1,0,3,3,2,3,4,1,1
R02850,2024-09-30,ID,family,brand_a,1,0,0,2,4,4,3,2,1,0
R02851,2024-09-30,ID,family,brand_a,1,1,0,2,2,3,3,2,0,0
R02852,2024-09-30,ID,family,brand_a,0,0,0,2,2,4,2,2,0,1
R02853,2024-09-30,ID,family,brand_a,0,0,0,3,2,3,3,4,0,0
R02854,2024-09-30,ID,family,brand_a,1,1,0,4,5,3,4,3,0,0
R02855,2024-09-30,ID,family,brand_a,0,1,1,4,4,3,3,3,1,0
R02856,2024-09-30,ID,family,brand_a,1,0,0,1,1,4,3,2,0,1
R02857,2024-09-30,ID,family,brand_a,1,0,1,4,4,2,4,3,1,0
R02858,2024-09-30,ID,family,brand_a,0,0,1,2,1,2,3,2,1,1
R02859,2024-09-30,ID,family,brand_a,1,0,0,3,2,3,1,4,1,1
R02860,2024-09-30,ID,family,brand_a,1,0,0,3,2,3,3,3,0,0
R02861,2024-09-30,ID,family,brand_a,0,0,1,2,3,3,3,2,1,1
R02862,2024-09-30,ID,family,brand_a,0,0,0,3,1,3,4,2,0,1
R02863,2024-09-30,ID,premium_seekers,brand_a,0,1,1,3,3,2,1,3,0,1
R02864,2024-09-30,ID,premium_seekers,brand_a,1,0,1,3,4,4,2,2,1,1
R02865,2024-09-30,ID,premium_seekers,brand_a,0,0,1,3,2,3,5,3,1,0
R02866,2024-09-30,ID,premium_seekers,brand_a,0,0,0,3,1,3,2,2,1,0
R02867,2024-09-30,ID,premium_seekers,brand_a,0,0,0,2,3,3,2,3,0,0
R02868,2024-09-30,ID,premium_seekers,brand_a,1,1,1,4,3,3,4,4,1,1
R02869,2024-09-30,ID,premium_seekers,brand_a,0,0,0,2,2,3,1,3,0,1
R02870,2024-09-30,ID,premium_seekers,brand_a,1,1,0,3,2,3,3,3,0,0
R02871,2024-09-30,ID,premium_seekers,brand_a,0,1,0,3,3,4,3,3,1,1
R02872,2024-09-30,ID,premium_seekers,brand_a,0,0,0,1,2,4,1,2,0,1
R02873,2024-09-30,ID,premium_seekers,brand_a,1,0,1,3,3,2,3,3,1,1
R02874,2024-09-30,ID,premium_seekers,brand_a,1,1,1,4,3,3,1,2,0,1
R02875,2024-09-30,ID,premium_seekers,brand_a,0,0,0,5,4,3,4,3,0,1
R02876,2024-09-30,ID,premium_seekers,brand_a,0,0,1,3,3,4,4,3,0,1
R02877,2024-09-30,ID,premium_seekers,brand_a,0,1,1,3,2,4,3,1,0,1
R02878,2024-09-30,ID,premium_seekers,brand_a,0,1,0,1,3,5,2,2,0,1
R02879,2024-09-30,ID,premium_seekers,brand_a,1,1,1,3,2,4,2,3,0,0
R02880,2024-09-30,ID,premium_seekers,brand_a,1,0,1,3,3,2,3,2,1,0
R02881,2024-10-07,ID,gen_z,brand_a,0,1,0,2,1,3,2,3,0,1
R02882,2024-10-07,ID,gen_z,brand_a,0,0,0,1,2,4,2,2,0,1
R02883,2024-10-07,ID,gen_z,brand_a,1,0,1,3,2,4,2,2,1,1
R02884,2024-10-07,ID,gen_z,brand_a,0,0,1,3,2,4,2,1,0,1
R02885,2024-10-07,ID,gen_z,brand_a,0,1,1,2,5,4,2,4,0,1
R02886,2024-10-07,ID,gen_z,brand_a,0,0,1,2,3,4,2,5,0,1
R02887,2024-10-07,ID,gen_z,brand_a,0,1,1,1,3,4,2,2,1,1
R02888,2024-10-07,ID,gen_z,brand_a,1,1,1,4,3,3,3,3,1,0
R02889,2024-10-07,ID,gen_z,brand_a,1,0,1,3,4,3,4,3,0,0
R02890,2024-10-07,ID,gen_z,brand_a,0,0,0,2,3,4,1,2,0,0
R02891,2024-10-07,ID,gen_z,brand_a,0,0,0,2,2,4,2,2,0,0
R02892,2024-10-07,ID,gen_z,brand_a,1,0,0,2,1,3,4,2,1,0
R02893,2024-10-07,ID,gen_z,brand_a,0,0,0,3,3,3,1,4,1,0
R02894,2024-10-07,ID,gen_z,brand_a,0,1,0,3,3,4,2,2,1,0
R02895,2024-10-07,ID,gen_z,brand_a,0,0,0,3,3,3,4,3,1,1
R02896,2024-10-07,ID,gen_z,brand_a,0,1,0,4,4,2,4,3,0,1
R02897,2024-10-07,ID,gen_z,brand_a,1,0,1,4,4,2,4,4,1,0
R02898,2024-10-07,ID,gen_z,brand_a,0,1,1,2,3,3,5,2,0,1
R02899,2024-10-07,ID,millennial,brand_a,1,1,0,3,2,2,3,3,1,0
R02900,2024-10-07,ID,millennial,brand_a,1,1,1,4,4,3,3,4,1,1
R02901,2024-10-07,ID,millennial,brand_a,1,1,0,4,3,3,3,3,0,0
R02902,2024-10-07,ID,millennial,brand_a,1,0,1,3,3,2,3,2,1,0
R02903,2024-10-07,ID,millennial,brand_a,0,0,0,3,2,5,2,1,0,0
R02904,2024-10-07,ID,millennial,brand_a,0,1,0,3,2,5,1,2,1,0
R02905,2024-10-07,ID,millennial,brand_a,0,1,1,3,2,4,1,3,1,0
R02906,2024-10-07,ID,millennial,brand_a,1,0,0,2,3,3,3,3,0,1
R02907,2024-10-07,ID,millennial,brand_a,1,0,0,3,5,2,4,3,1,1
R02908,2024-10-07,ID,millennial,brand_a,0,1,1,2,2,3,4,2,0,1
R02909,2024-10-07,ID,millennial,brand_a,1,1,1,4,4,3,5,4,1,0
R02910,2024-10-07,ID,millennial,brand_a,1,1,1,4,3,3,3,4,1,0
R02911,2024-10-07,ID,millennial,brand_a,0,0,0,2,4,4,4,3,0,0
R02912,2024-10-07,ID,millennial,brand_a,1,0,0,3,3,4,1,3,0,1
R02913,2024-10-07,ID,millennial,brand_a,0,0,0,2,3,3,3,3,0,0
R02914,2024-10-07,ID,millennial,brand_a,0,1,1,4,4,2,4,3,1,0
R02915,2024-10-07,ID,millennial,brand_a,0,1,0,2,1,4,4,2,1,1
R02916,2024-10-07,ID,millennial,brand_a,0,1,0,1,3,4,2,2,0,1
R02917,2024-10-07,ID,family,brand_a,0,0,0,3,3,4,3,3,0,0
R02918,2024-10-07,ID,family,brand_a,1,1,1,3,2,3,4,2,0,1
R02919,2024-10-07,ID,family,brand_a,1,1,1,4,2,4,3,3,0,1
R02920,2024-10-07,ID,family,brand_a,0,0,1,1,3,4,3,3,0,0
R02921,2024-10-07,ID,family,brand_a,0,1,0,2,1,4,3,4,0,0
R02922,2024-10-07,ID,family,brand_a,0,1,1,4,4,2,2,3,1,1
R02923,2024-10-07,ID,family,brand_a,1,0,1,3,2,4,4,2,0,0
R02924,2024-10-07,ID,family,brand_a,0,0,0,2,3,4,3,2,1,0
R02925,2024-10-07,ID,family,brand_a,1,1,0,3,2,4,2,3,0,1
R02926,2024-10-07,ID,family,brand_a,0,1,0,2,3,4,4,1,1,0
R02927,2024-10-07,ID,family,brand_a,0,1,0,4,3,4,3,2,0,0
R02928,2024-10-07,ID,family,brand_a,0,0,0,4,3,4,2,1,0,1
R02929,2024-10-07,ID,family,brand_a,1,0,0,3,2,2,3,2,0,0
R02930,2024-10-07,ID,family,brand_a,0,1,0,3,2,3,2,3,1,0
R02931,2024-10-07,ID,family,brand_a,1,1,0,2,1,5,2,2,0,1
R02932,2024-10-07,ID,family,brand_a,1,0,0,3,1,4,3,3,0,0
R02933,2024-10-07,ID,family,brand_a,1,0,1,4,3,5,3,3,1,0
R02934,2024-10-07,ID,family,brand_a,1,1,0,3,2,4,3,3,0,1
R02935,2024-10-07,ID,premium_seekers,brand_a,1,1,0,3,3,2,3,3,1,0
R02936,2024-10-07,ID,premium_seekers,brand_a,0,0,1,2,2,4,1,2,1,1
R02937,2024-10-07,ID,premium_seekers,brand_a,1,1,0,3,3,1,5,3,1,0
R02938,2024-10-07,ID,premium_seekers,brand_a,1,1,0,2,1,4,2,2,0,0
R02939,2024-10-07,ID,premium_seekers,brand_a,0,1,0,2,2,3,3,2,0,1
R02940,2024-10-07,ID,premium_seekers,brand_a,1,1,0,3,2,3,3,3,0,0
R02941,2024-10-07,ID,premium_seekers,brand_a,0,1,0,3,2,2,4,2,1,0
R02942,2024-10-07,ID,premium_seekers,brand_a,0,0,0,2,2,4,3,2,0,0
R02943,2024-10-07,ID,premium_seekers,brand_a,1,0,1,3,3,3,5,4,1,0
R02944,2024-10-07,ID,premium_seekers,brand_a,1,1,0,3,2,2,2,2,0,1
R02945,2024-10-07,ID,premium_seekers,brand_a,1,1,0,4,4,2,1,3,0,1
R02946,2024-10-07,ID,premium_seekers,brand_a,0,1,1,3,3,2,2,3,1,1
R02947,2024-10-07,ID,premium_seekers,brand_a,1,1,1,3,5,2,5,4,0,0
R02948,2024-10-07,ID,premium_seekers,brand_a,0,1,0,3,2,4,3,2,0,1
R02949,2024-10-07,ID,premium_seekers,brand_a,1,1,0,4,4,2,3,3,1,0
R02950,2024-10-07,ID,premium_seekers,brand_a,1,1,1,4,4,2,3,3,1,1
R02951,2024-10-07,ID,premium_seekers,brand_a,1,0,0,3,3,4,2,2,1,1
R02952,2024-10-07,ID,premium_seekers,brand_a,1,1,0,3,3,3,4,3,1,0
R02953,2024-10-14,ID,gen_z,brand_a,1,1,1,1,2,4,2,2,0,1
R02954,2024-10-14,ID,gen_z,brand_a,1,0,1,3,4,3,2,4,1,1
R02955,2024-10-14,ID,gen_z,brand_a,1,0,0,2,3,2,3,3,0,1
R02956,2024-10-14,ID,gen_z,brand_a,1,1,0,1,2,4,4,3,0,1
R02957,2024-10-14,ID,gen_z,brand_a,0,1,0,1,3,4,3,1,0,1
R02958,2024-10-14,ID,gen_z,brand_a,0,1,1,4,2,3,3,3,0,1
R02959,2024-10-14,ID,gen_z,brand_a,0,1,1,4,4,4,3,2,0,0
R02960,2024-10-14,ID,gen_z,brand_a,1,1,0,3,3,4,2,2,0,1
R02961,2024-10-14,ID,gen_z,brand_a,1,0,1,2,2,3,1,2,0,1
R02962,2024-10-14,ID,gen_z,brand_a,0,1,0,2,4,4,3,2,0,1
R02963,2024-10-14,ID,gen_z,brand_a,0,0,0,2,3,3,3,1,0,1
R02964,2024-10-14,ID,gen_z,brand_a,1,1,0,2,4,3,4,3,0,0
R02965,2024-10-14,ID,gen_z,brand_a,0,0,1,3,2,4,2,1,1,0
R02966,2024-10-14,ID,gen_z,brand_a,0,0,0,3,2,4,2,3,0,1
R02967,2024-10-14,ID,gen_z,brand_a,0,1,1,3,3,3,2,1,0,1
R02968,2024-10-14,ID,gen_z,brand_a,0,1,0,5,3,4,1,3,0,0
R02969,2024-10-14,ID,gen_z,brand_a,1,1,1,4,4,2,3,3,0,1
R02970,2024-10-14,ID,gen_z,brand_a,0,1,1,4,2,3,3,3,1,1
R02971,2024-10-14,ID,millennial,brand_a,0,0,0,2,3,2,3,2,0,1
R02972,2024-10-14,ID,millennial,brand_a,0,0,1,3,2,4,1,2,0,0
R02973,2024-10-14,ID,millennial,brand_a,0,1,0,3,3,5,2,2,0,0
R02974,2024-10-14,ID,millennial,brand_a,0,0,0,2,3,4,3,3,1,0
R02975,2024-10-14,ID,millennial,brand_a,0,1,1,3,4,3,2,3,0,0
R02976,2024-10-14,ID,millennial,brand_a,0,1,0,2,3,3,3,3,0,0
R02977,2024-10-14,ID,millennial,brand_a,1,1,0,2,1,4,3,2,0,1
R02978,2024-10-14,ID,millennial,brand_a,1,0,0,2,3,1,2,4,0,1
R02979,2024-10-14,ID,millennial,brand_a,1,1,0,3,4,2,3,4,1,0
R02980,2024-10-14,ID,millennial,brand_a,0,0,0,3,1,5,2,2,0,1
R02981,2024-10-14,ID,millennial,brand_a,1,1,1,2,3,2,3,3,1,1
R02982,2024-10-14,ID,millennial,brand_a,1,0,1,3,2,3,2,1,1,1
R02983,2024-10-14,ID,millennial,brand_a,0,0,0,2,2,5,1,2,0,1
R02984,2024-10-14,ID,millennial,brand_a,0,1,1,5,3,2,5,4,1,0
R02985,2024-10-14,ID,millennial,brand_a,1,0,1,1,2,4,1,1,1,1
R02986,2024-10-14,ID,millennial,brand_a,0,1,0,2,2,4,2,3,0,1
R02987,2024-10-14,ID,millennial,brand_a,0,0,0,3,2,4,2,3,0,0
R02988,2024-10-14,ID,millennial,brand_a,0,0,1,3,2,5,2,2,0,0
R02989,2024-10-14,ID,family,brand_a,0,1,0,3,2,2,4,4,1,0
R02990,2024-10-14,ID,family,brand_a,1,0,0,2,2,4,3,3,1,1
R02991,2024-10-14,ID,family,brand_a,1,0,0,2,3,4,3,5,1,1
R02992,2024-10-14,ID,family,brand_a,0,0,0,3,3,3,3,1,1,1
R02993,2024-10-14,ID,family,brand_a,0,1,0,2,4,2,3,3,1,0
R02994,2024-10-14,ID,family,brand_a,1,0,1,2,2,3,4,2,0,1
R02995,2024-10-14,ID,family,brand_a,1,0,0,2,3,4,2,4,0,1
R02996,2024-10-14,ID,family,brand_a,1,1,1,3,4,3,4,4,0,0
R02997,2024-10-14,ID,family,brand_a,0,1,1,3,3,2,3,3,0,1
R02998,2024-10-14,ID,family,brand_a,0,1,0,4,3,3,3,3,1,0
R02999,2024-10-14,ID,family,brand_a,1,0,1,3,3,4,2,3,0,1
R03000,2024-10-14,ID,family,brand_a,1,0,0,3,2,4,2,3,0,0
R03001,2024-10-14,ID,family,brand_a,0,1,1,3,4,3,5,3,0,1
R03002,2024-10-14,ID,family,brand_a,0,0,0,2,2,4,3,4,0,1
R03003,2024-10-14,ID,family,brand_a,0,0,1,3,4,4,1,2,1,1
R03004,2024-10-14,ID,family,brand_a,0,0,1,4,3,3,4,3,0,0
R03005,2024-10-14,ID,family,brand_a,0,0,0,2,3,5,2,2,0,1
R03006,2024-10-14,ID,family,brand_a,0,0,0,1,2,4,1,1,0,1
R03007,2024-10-14,ID,premium_seekers,brand_a,0,1,0,4,2,3,2,3,1,0
R03008,2024-10-14,ID,premium_seekers,brand_a,0,0,1,3,1,4,2,3,0,0
R03009,2024-10-14,ID,premium_seekers,brand_a,1,1,1,3,2,3,2,2,0,1
R03010,2024-10-14,ID,premium_seekers,brand_a,0,0,0,1,2,4,3,1,0,0
R03011,2024-10-14,ID,premium_seekers,brand_a,0,1,0,2,3,3,4,2,1,1
R03012,2024-10-14,ID,premium_seekers,brand_a,1,1,1,3,3,2,3,3,1,0
R03013,2024-10-14,ID,premium_seekers,brand_a,0,1,0,2,3,2,3,4,1,0
R03014,2024-10-14,ID,premium_seekers,brand_a,1,0,1,3,3,4,4,4,0,1
R03015,2024-10-14,ID,premium_seekers,brand_a,1,0,0,4,3,3,4,3,1,1
R03016,2024-10-14,ID,premium_seekers,brand_a,0,0,0,3,4,2,2,3,1,0
R03017,2024-10-14,ID,premium_seekers,brand_a,0,0,0,1,3,4,3,2,0,1
R03018,2024-10-14,ID,premium_seekers,brand_a,1,0,1,5,5,1,4,2,0,1
R03019,2024-10-14,ID,premium_seekers,brand_a,0,1,1,3,2,4,2,2,1,0
R03020,2024-10-14,ID,premium_seekers,brand_a,0,0,0,1,3,4,3,4,1,0
R03021,2024-10-14,ID,premium_seekers,brand_a,0,1,0,3,2,3,3,2,1,0
R03022,2024-10-14,ID,premium_seekers,brand_a,0,0,0,3,2,3,2,2,0,1
R03023,2024-10-14,ID,premium_seekers,brand_a,0,1,1,4,2,3,2,1,1,1
R03024,2024-10-14,ID,premium_seekers,brand_a,0,0,0,2,4,3,2,2,1,0
R03025,2024-10-21,ID,gen_z,brand_a,0,0,0,3,3,3,3,4,1,0
R03026,2024-10-21,ID,gen_z,brand_a,0,0,0,1,2,5,1,1,0,0
R03027,2024-10-21,ID,gen_z,brand_a,0,1,0,4,4,2,3,4,0,0
R03028,2024-10-21,ID,gen_z,brand_a,0,1,1,4,4,3,3,3,0,1
R03029,2024-10-21,ID,gen_z,brand_a,1,0,1,1,3,2,3,2,0,0
R03030,2024-10-21,ID,gen_z,brand_a,0,1,0,4,5,2,5,5,1,0
R03031,2024-10-21,ID,gen_z,brand_a,0,1,0,3,3,3,3,3,0,0
R03032,2024-10-21,ID,gen_z,brand_a,1,1,1,2,3,2,2,3,0,1
R03033,2024-10-21,ID,gen_z,brand_a,1,1,1,4,4,2,4,3,1,0
R03034,2024-10-21,ID,gen_z,brand_a,1,1,0,4,3,3,3,4,1,0
R03035,2024-10-21,ID,gen_z,brand_a,1,1,1,5,5,3,4,3,1,0
R03036,2024-10-21,ID,gen_z,brand_a,0,0,0,2,3,3,1,2,1,0
R03037,2024-10-21,ID,gen_z,brand_a,0,0,0,1,2,4,2,2,0,0
R03038,2024-10-21,ID,gen_z,brand_a,0,0,0,2,2,3,2,3,0,1
R03039,2024-10-21,ID,gen_z,brand_a,0,0,1,2,2,2,2,3,1,1
R03040,2024-10-21,ID,gen_z,brand_a,0,0,1,3,4,3,4,5,1,1
R03041,2024-10-21,ID,gen_z,brand_a,1,1,1,5,4,1,4,5,1,1
R03042,2024-10-21,ID,gen_z,brand_a,0,0,1,3,3,5,4,3,0,0
R03043,2024-10-21,ID,millennial,brand_a,1,1,0,3,1,3,1,2,0,1
R03044,2024-10-21,ID,millennial,brand_a,0,1,0,2,3,4,2,1,0,1
R03045,2024-10-21,ID,millennial,brand_a,0,1,1,3,2,4,2,2,1,1
R03046,2024-10-21,ID,millennial,brand_a,1,1,1,3,3,5,3,2,1,0
R03047,2024-10-21,ID,millennial,brand_a,1,1,0,4,3,3,4,3,1,1
R03048,2024-10-21,ID,millennial,brand_a,1,0,1,4,3,2,3,5,1,0
R03049,2024-10-21,ID,millennial,brand_a,1,1,0,3,2,3,2,1,0,0
R03050,2024-10-21,ID,millennial,brand_a,1,1,0,3,2,2,3,3,0,0
R03051,2024-10-21,ID,millennial,brand_a,0,0,1,2,2,3,2,3,1,1
R03052,2024-10-21,ID,millennial,brand_a,0,1,0,3,2,2,3,3,1,1
R03053,2024-10-21,ID,millennial,brand_a,0,1,0,2,2,3,1,1,0,1
R03054,2024-10-21,ID,millennial,brand_a,0,0,0,3,3,3,3,3,1,1
R03055,2024-10-21,ID,millennial,brand_a,0,0,0,4,2,3,2,3,0,0
R03056,2024-10-21,ID,millennial,brand_a,1,0,0,3,2,4,2,1,1,1
R03057,2024-10-21,ID,millennial,brand_a,0,1,1,3,4,3,2,2,0,1
R03058,2024-10-21,ID,millennial,brand_a,0,0,1,2,2,3,1,2,0,0
R03059,2024-10-21,ID,millennial,brand_a,1,1,1,3,4,3,3,4,1,0
R03060,2024-10-21,ID,millennial,brand_a,0,1,1,3,3,1,2,3,1,1
R03061,2024-10-21,ID,family,brand_a,1,0,1,3,4,3,4,4,0,1
R03062,2024-10-21,ID,family,brand_a,1,0,1,5,3,2,2,4,0,1
R03063,2024-10-21,ID,family,brand_a,0,0,1,1,2,4,3,3,1,1
R03064,2024-10-21,ID,family,brand_a,0,0,0,3,1,4,3,4,0,1
R03065,2024-10-21,ID,family,brand_a,0,0,0,2,1,5,2,1,0,1
R03066,2024-10-21,ID,family,brand_a,1,1,0,3,4,3,2,3,0,1
R03067,2024-10-21,ID,family,brand_a,1,1,0,3,3,4,3,2,1,0
R03068,2024-10-21,ID,family,brand_a,0,1,0,4,3,3,1,2,1,1
R03069,2024-10-21,ID,family,brand_a,0,0,1,2,2,4,2,2,0,0
R03070,2024-10-21,ID,family,brand_a,1,0,0,2,3,4,2,3,0,0
R03071,2024-10-21,ID,family,brand_a,1,1,1,3,2,3,3,4,1,0
R03072,2024-10-21,ID,family,brand_a,0,1,0,1,1,5,2,2,0,1
R03073,2024-10-21,ID,family,brand_a,0,0,0,1,1,4,1,2,0,1
R03074,2024-10-21,ID,family,brand_a,0,1,0,4,4,3,4,3,1,1
R03075,2024-10-21,ID,family,brand_a,0,1,1,2,2,3,2,2,1,1
R03076,2024-10-21,ID,family,brand_a,0,0,0,3,2,4,1,3,1,1
R03077,2024-10-21,ID,family,brand_a,1,0,0,2,3,3,2,2,1,0
R03078,2024-10-21,ID,family,brand_a,1,1,0,4,3,3,2,3,1,0
R03079,2024-10-21,ID,premium_seekers,brand_a,0,0,0,1,2,5,1,2,0,0
R03080,2024-10-21,ID,premium_seekers,brand_a,0,0,0,2,3,4,2,2,0,1
R03081,2024-10-21,ID,premium_seekers,brand_a,1,1,1,3,4,2,4,3,1,0
R03082,2024-10-21,ID,premium_seekers,brand_a,0,0,0,1,1,5,2,2,0,0
R03083,2024-10-21,ID,premium_seekers,brand_a,0,0,0,2,2,3,2,1,1,1
R03084,2024-10-21,ID,premium_seekers,brand_a,1,0,1,2,4,2,4,3,1,0
R03085,2024-10-21,ID,premium_seekers,brand_a,0,1,0,2,3,4,2,2,0,1
R03086,2024-10-21,ID,premium_seekers,brand_a,1,1,0,3,3,4,4,2,1,1
R03087,2024-10-21,ID,premium_seekers,brand_a,1,1,1,3,3,2,4,3,1,0
R03088,2024-10-21,ID,premium_seekers,brand_a,0,0,1,2,2,3,2,3,1,1
R03089,2024-10-21,ID,premium_seekers,brand_a,0,1,0,5,3,4,3,3,1,0
R03090,2024-10-21,ID,premium_seekers,brand_a,1,0,1,4,4,3,4,1,0,1
R03091,2024-10-21,ID,premium_seekers,brand_a,0,0,0,2,3,4,3,2,0,0
R03092,2024-10-21,ID,premium_seekers,brand_a,0,1,0,3,3,3,3,3,1,1
R03093,2024-10-21,ID,premium_seekers,brand_a,1,0,1,4,4,4,3,3,0,0
R03094,2024-10-21,ID,premium_seekers,brand_a,0,1,1,2,2,2,4,4,1,1
R03095,2024-10-21,ID,premium_seekers,brand_a,1,0,0,3,1,4,2,1,0,0
R03096,2024-10-21,ID,premium_seekers,brand_a,0,1,1,2,2,4,3,2,0,1
R03097,2024-10-28,ID,gen_z,brand_a,0,0,0,3,3,3,4,3,0,0
R03098,2024-10-28,ID,gen_z,brand_a,1,0,0,3,2,4,4,3,0,0
R03099,2024-10-28,ID,gen_z,brand_a,0,1,1,3,3,4,3,2,1,0
R03100,2024-10-28,ID,gen_z,brand_a,0,1,0,3,3,4,3,3,0,1
R03101,2024-10-28,ID,gen_z,brand_a,0,1,0,2,3,4,3,3,0,1
R03102,2024-10-28,ID,gen_z,brand_a,1,0,0,3,2,3,2,3,0,1
R03103,2024-10-28,ID,gen_z,brand_a,0,1,1,3,2,3,2,3,0,1
R03104,2024-10-28,ID,gen_z,brand_a,0,1,0,3,1,4,3,1,1,1
R03105,2024-10-28,ID,gen_z,brand_a,1,0,0,4,3,3,2,3,1,0
R03106,2024-10-28,ID,gen_z,brand_a,0,0,0,2,1,2,3,3,1,1
R03107,2024-10-28,ID,gen_z,brand_a,0,1,1,3,3,2,4,3,1,1
R03108,2024-10-28,ID,gen_z,brand_a,0,0,0,2,2,4,2,2,0,1
R03109,2024-10-28,ID,gen_z,brand_a,1,0,0,2,2,4,3,2,0,1
R03110,2024-10-28,ID,gen_z,brand_a,1,1,1,3,2,3,2,3,0,1
R03111,2024-10-28,ID,gen_z,brand_a,0,1,1,4,2,3,3,2,1,1
R03112,2024-10-28,ID,gen_z,brand_a,1,1,0,2,3,4,1,2,0,1
R03113,2024-10-28,ID,gen_z,brand_a,0,1,1,1,3,4,2,3,1,1
R03114,2024-10-28,ID,gen_z,brand_a,0,0,0,5,3,1,3,4,1,0
R03115,2024-10-28,ID,millennial,brand_a,0,1,0,3,2,4,2,2,1,1
R03116,2024-10-28,ID,millennial,brand_a,0,1,1,3,2,3,2,3,0,1
R03117,2024-10-28,ID,millennial,brand_a,1,0,1,3,4,2,4,4,1,0
R03118,2024-10-28,ID,millennial,brand_a,1,0,1,4,3,4,3,4,0,1
R03119,2024-10-28,ID,millennial,brand_a,0,1,0,3,2,4,1,3,0,0
R03120,2024-10-28,ID,millennial,brand_a,0,0,1,4,4,5,3,1,0,1
R03121,2024-10-28,ID,millennial,brand_a,0,0,1,3,3,4,2,2,0,1
R03122,2024-10-28,ID,millennial,brand_a,1,1,1,4,3,1,3,4,0,0
R03123,2024-10-28,ID,millennial,brand_a,1,0,1,2,2,3,3,3,1,1
R03124,2024-10-28,ID,millennial,brand_a,0,1,0,1,4,3,2,3,1,1
R03125,2024-10-28,ID,millennial,brand_a,1,1,0,3,4,2,3,1,0,0
R03126,2024-10-28,ID,millennial,brand_a,0,0,1,3,3,2,4,2,0,1
R03127,2024-10-28,ID,millennial,brand_a,1,0,1,2,2,3,3,3,0,0
R03128,2024-10-28,ID,millennial,brand_a,0,0,0,4,3,3,3,3,0,1
